"Gene ID","name","HRT D4 P1","HRT D4 P2","HRT D4 P3","HRT D4 T1","HRT D4 T2","HRT D4 T3","HRT D7 P4","HRT D7 P5","HRT D7 P6","HRT D7 T1","HRT D7 T3","HRT D7 T4"
"ENSMUSG00000090553.8","Snrpe",109,75,64,112,72,32,92,56,111,34,64,27
"ENSMUSG00000084013.1","Gm14270",40,35,13,54,21,19,44,21,47,17,25,17
"ENSMUSG00000111148.1","ENSMUSG00000111148.1",0,0,0,2,0,0,1,0,0,0,0,0
"ENSMUSG00000047721.8","Bola2",147,129,92,166,66,42,127,98,147,85,61,58
"ENSMUSG00000094772.2","Rpl29-ps2",0,0,3,2,6,0,6,3,7,4,0,2
"ENSMUSG00000117627.1","ENSMUSG00000117627.1",1,0,0,0,0,0,0,0,0,0,1,0
"ENSMUSG00000070565.11","Rasal2",1,10,5,25,20,0,14,0,15,14,10,8
"ENSMUSG00000067225.2","Cyp2c54",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000108896.1","ENSMUSG00000108896.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000035868.9","3110052M02Rik",3,5,0,28,8,1,31,6,10,40,30,6
"ENSMUSG00000073436.11","Eme2",1,0,1,1,0,0,2,0,8,0,1,3
"ENSMUSG00000100228.1","Gm29257",4,6,5,7,5,3,4,8,9,9,4,2
"ENSMUSG00000007837.11","Prrg2",14,1,4,7,15,8,22,5,14,4,2,3
"ENSMUSG00000041362.17","4930506M07Rik",39,45,36,80,49,29,60,54,88,48,35,39
"ENSMUSG00000027221.5","Chst1",8,7,3,3,1,2,9,1,1,4,5,4
"ENSMUSG00000030054.4","Gp9",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000030763.7","Lcmt1",63,31,15,78,29,13,104,22,59,61,39,24
"ENSMUSG00000104346.1","PCDHGB6_ENSMUSG00000104346.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000086448.1","9330162012Rik",0,0,0,0,0,0,0,0,0,0,2,0
"ENSMUSG00000038943.16","Prc1",48,53,26,78,43,9,35,33,18,7,17,14
"ENSMUSG00000112822.1","ENSMUSG00000112822.1",2,10,9,14,6,2,5,6,12,3,6,4
"ENSMUSG00000005054.7","Cstb",2850,2481,1759,2495,1663,767,2160,1516,2027,742,741,743
"ENSMUSG00000024013.15","Fgd2",51,57,14,149,86,24,88,68,138,115,56,70
"ENSMUSG00000101597.2","Gm28555",59,26,17,50,15,26,102,25,74,53,30,24
"ENSMUSG00000033434.15","Gtpbp6",21,14,6,17,5,3,6,11,8,13,4,4
"ENSMUSG00000019189.13","Rnf145",42,61,45,92,26,20,145,97,102,149,84,47
"ENSMUSG00000112271.1","ENSMUSG00000112271.1",1,0,0,2,1,0,1,2,0,0,1,3
"ENSMUSG00000056383.10","AI987944",21,20,21,21,19,8,40,20,42,38,26,12
"ENSMUSG00000099647.1","Gm5776",76,42,29,117,51,36,99,43,124,41,19,16
"ENSMUSG00000033208.7","S100b",0,0,0,0,0,0,1,0,0,0,0,0
"ENSMUSG00000024300.17","Myo1f",283,199,145,397,224,127,383,282,409,182,167,133
"ENSMUSG00000116688.2","ENSMUSG00000116688.2",0,0,1,0,0,0,0,1,0,0,0,0
"ENSMUSG00000117256.1","ENSMUSG00000117256.1",0,0,0,1,0,0,0,1,0,1,0,1
"ENSMUSG00000062929.8","Cfl2",51,24,29,60,36,7,65,33,68,20,27,21
"ENSMUSG00000058921.3","Slc10a5",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000065911.1","Gm24447",0,1,0,3,0,0,0,0,0,0,0,0
"ENSMUSG00000019802.13","Sec63",181,88,58,122,72,44,166,62,117,69,48,49
"ENSMUSG00000046826.7","Fam187b",0,1,0,4,0,3,1,2,2,6,4,0
"ENSMUSG00000022914.17","Brwd1",19,37,9,40,17,11,21,19,37,36,19,17
"ENSMUSG00000103706.1","RP24-429G21.2",0,2,0,0,0,0,1,0,0,1,0,0
"ENSMUSG00000026761.12","Orc4",58,79,34,130,34,20,56,34,115,50,43,46
"ENSMUSG00000069516.8","Lyz2",14346,8728,6971,23134,14691,6093,25784,13196,24684,12457,8633,6793
"ENSMUSG00000091313.1","Fth-ps2",6,7,10,9,8,1,8,2,5,6,3,1
"ENSMUSG00000035376.10","Ptplb",67,60,25,101,55,20,69,24,75,49,54,33
"ENSMUSG00000106269.1","ENSMUSG00000106269.1",0,0,0,0,0,0,0,0,0,0,0,4
"ENSMUSG00000059923.13","Grb2",369,313,267,451,324,130,405,232,463,328,285,173
"ENSMUSG00000089199.1","Gm25772",0,0,0,0,0,0,0,0,1,0,0,0
"ENSMUSG00000028675.12","Pnrc2",90,69,65,164,97,24,117,90,156,124,96,64
"ENSMUSG00000031948.14","Kars",86,68,67,57,55,24,86,69,98,53,60,27
"ENSMUSG00000000134.17","Tfe3",78,63,36,124,65,21,98,67,101,103,61,59
"ENSMUSG00000034724.18","Cnot6l",165,113,68,238,190,59,265,162,277,203,147,114
"ENSMUSG00000021738.5","Atxn7",48,57,40,79,62,26,125,56,128,85,76,72
"ENSMUSG00000028081.6","Rps3a1",549,434,241,765,458,153,701,331,828,553,397,286
"ENSMUSG00000026088.15","Mitd1",19,18,10,21,18,5,19,11,28,12,13,11
"ENSMUSG00000060548.13","Tnfrsf19",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000000078.7","Klf6",1354,1202,827,1928,915,543,2363,1942,2403,1731,1426,1038
"ENSMUSG00000007891.16","Ctsd",2056,1350,990,3039,2135,670,3417,1642,3169,618,566,449
"ENSMUSG00000023052.8","Npff",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000039361.11","Picalm",892,822,521,1090,633,405,1190,646,1364,890,699,510
"ENSMUSG00000105681.1","ENSMUSG00000105681.1",0,0,10,0,0,0,0,0,0,0,1,0
"ENSMUSG00000025034.9","Trim8",118,120,77,196,121,63,183,128,237,169,116,84
"ENSMUSG00000015467.14","Egfl8",6,7,9,11,5,4,7,4,5,3,3,3
"ENSMUSG00000097060.1","Gm26759",3,6,5,4,9,6,4,23,12,10,19,4
"ENSMUSG00000117248.1","ENSMUSG00000117248.1",1,0,0,1,0,1,0,2,1,0,3,1
"ENSMUSG00000037568.12","Vash2",0,0,0,0,7,0,2,3,0,0,0,1
"ENSMUSG00000025317.7","Car5a",0,0,0,0,0,0,1,1,0,0,0,0
"ENSMUSG00000005873.6","Reep5",432,272,186,430,316,96,409,198,410,293,160,134
"ENSMUSG00000102605.1","RP24-153E5.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000100592.1","Gm28645",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000100480.1","Gm29156",0,0,0,0,0,0,0,5,0,0,0,0
"ENSMUSG00000116972.1","ENSMUSG00000116972.1",69,36,26,83,63,30,68,29,76,61,30,24
"ENSMUSG00000089993.1","Gm5822",4,4,6,14,3,4,8,9,16,13,6,3
"ENSMUSG00000022945.12","Chaf1b",33,26,11,19,24,2,19,14,17,2,4,11
"ENSMUSG00000096974.2","Gm26881",3,0,2,8,2,0,17,7,5,5,0,0
"ENSMUSG00000048827.12","Pkd1l3",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000098421.1","Gm27190",0,0,0,0,0,0,0,0,1,0,0,0
"ENSMUSG00000033943.15","Mga",48,36,19,64,29,50,68,23,74,71,39,31
"ENSMUSG00000040624.18","Plekhg1",8,3,1,3,3,4,1,2,3,5,6,2
"ENSMUSG00000063457.14","Rps15",514,414,260,603,305,179,613,326,627,450,398,285
"ENSMUSG00000024597.11","Slc12a2",7,8,4,10,4,7,2,1,5,9,1,5
"ENSMUSG00000059248.13","Sept9",39,24,35,43,29,14,35,39,26,20,18,27
"ENSMUSG00000021136.13","Smoc1",0,0,0,0,0,0,0,0,0,0,0,3
"ENSMUSG00000021706.14","Zfyve16",21,11,8,53,17,4,32,12,26,15,5,13
"ENSMUSG00000030359.14","Pzp",0,0,0,0,0,2,0,0,0,0,0,0
"ENSMUSG00000098055.1","Gm26947",0,1,1,6,1,1,8,4,1,2,0,3
"ENSMUSG00000101404.1","1700009C05Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000093918.7","Gm21677",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000020176.17","Grb10",0,1,0,4,2,0,13,1,6,6,2,0
"ENSMUSG00000083551.1","Gm14516",0,0,0,0,1,0,0,0,0,0,1,1
"ENSMUSG00000008036.11","Ap2s1",277,175,144,289,156,84,243,152,231,131,97,98
"ENSMUSG00000057003.12","Myh4",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000081104.1","Gm15989",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000015451.16","C4a",6,1,0,4,1,0,0,1,6,8,2,2
"ENSMUSG00000083594.1","Gm13722",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000086266.1","Igf2os",0,0,0,0,0,0,0,0,1,0,0,0
"ENSMUSG00000110576.2","ENSMUSG00000110576.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000037395.15","Rcor3",15,23,14,59,14,10,46,77,69,40,34,12
"ENSMUSG00000100175.6","1700025M24Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000040857.15","Erf",4,5,11,16,6,2,9,6,15,4,9,5
"ENSMUSG00000034339.8","Gm5689",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000115408.1","ENSMUSG00000115408.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000021258.10","Ccnk",64,67,67,118,70,29,95,76,126,69,57,42
"ENSMUSG00000105073.1","ENSMUSG00000105073.1",0,0,0,0,1,0,0,0,0,0,1,0
"ENSMUSG00000020647.10","Ncoa1",79,68,33,139,83,28,89,91,153,141,69,57
"ENSMUSG00000074093.4","Svip",12,7,2,12,7,7,26,0,8,6,0,5
"ENSMUSG00000109134.1","ENSMUSG00000109134.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000102456.1","RP23-148D9.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000104942.1","ENSMUSG00000104942.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000031365.13","Zfp275",8,21,12,19,9,6,15,17,50,9,15,5
"ENSMUSG00000061486.7","Gm5161",0,0,0,1,0,0,0,0,0,0,0,0
"ENSMUSG00000113423.1","ENSMUSG00000113423.1",2,3,0,0,0,2,6,0,2,0,5,0
"ENSMUSG00000011008.13","Mcoln2",40,18,14,11,27,17,23,38,27,8,4,8
"ENSMUSG00000025201.7","Bloc1s2-ps",3,0,0,0,2,0,0,0,4,0,2,0
"ENSMUSG00000027852.14","Nras",422,397,290,616,396,177,525,378,589,315,266,192
"ENSMUSG00000115170.1","ENSMUSG00000115170.1",0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113133.1","ENSMUSG00000113133.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000066315.9","Gm12918",26,19,12,34,10,9,26,16,30,14,24,13
"ENSMUSG00000087335.2","4930526F13Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000105748.1","ENSMUSG00000105748.1",1,0,0,2,0,4,3,1,6,2,5,3
"ENSMUSG00000103522.1","RP24-540L1.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000050978.3","Gm5215",0,0,0,1,0,0,0,0,0,0,0,0
"ENSMUSG00000029636.11","Wasf3",0,0,0,0,0,2,0,0,0,0,0,0
"ENSMUSG00000032244.9","Fem1b",98,81,41,100,71,26,107,38,105,60,78,40
"ENSMUSG00000012422.14","Tmem167",323,210,121,284,179,82,285,188,284,183,140,125
"ENSMUSG00000038215.15","Cep44",55,20,20,52,22,9,45,20,35,52,9,24
"ENSMUSG00000093548.1","Gm6407",9,2,4,5,1,1,8,6,3,3,3,0
"ENSMUSG00000050213.6","Snip1",59,36,34,69,57,28,86,27,80,58,32,15
"ENSMUSG00000000056.7","Narf",22,21,28,17,20,15,14,37,36,19,21,26
"ENSMUSG00000002459.17","Rgs20",0,0,0,0,0,0,0,0,0,0,0,2
"ENSMUSG00000118137.1","ENSMUSG00000118137.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000117932.1","ENSMUSG00000117932.1",1,0,0,0,0,0,0,2,0,0,0,0
"ENSMUSG00000050953.10","Gja1",20,34,30,43,8,16,7,12,4,14,10,10
"ENSMUSG00000108489.1","ENSMUSG00000108489.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000034064.14","Poglut1",76,48,33,115,74,34,101,60,49,54,45,47
"ENSMUSG00000086748.1","Gm13261",0,0,0,0,1,0,0,1,0,0,0,1
"ENSMUSG00000109865.1","ENSMUSG00000109865.1",225,174,116,350,132,55,265,129,255,231,199,108
"ENSMUSG00000082302.1","Gm12385",0,0,0,0,0,0,0,0,0,0,1,0
"ENSMUSG00000021361.7","Tmem14c",221,170,105,221,158,110,277,136,250,172,123,74
"ENSMUSG00000045128.9","Rpl18a",4395,3286,1995,5337,2882,1323,5532,3168,5747,4652,3483,2680
"ENSMUSG00000097603.3","A430010J10Rik",0,0,0,0,0,0,0,8,0,0,0,0
"ENSMUSG00000112212.1","ENSMUSG00000112212.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000004069.17","Dnaja3",142,200,98,174,101,40,175,108,202,121,129,103
"ENSMUSG00000111115.1","ENSMUSG00000111115.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000083661.1","Gm11473",0,0,0,0,0,0,1,0,0,0,0,0
"ENSMUSG00000021660.14","Btf3",1005,1121,795,1308,500,274,945,1063,1248,657,540,544
"ENSMUSG00000074781.5","Ube2n",31,15,21,38,19,8,35,25,21,18,14,6
"ENSMUSG00000078184.1","B020018G12Rik",135,134,92,96,82,35,137,66,158,100,71,49
"ENSMUSG00000055172.10","C1ra",13,2,5,4,5,0,3,2,9,2,2,2
"ENSMUSG00000038668.14","Lpar1",10,8,1,7,2,1,5,2,3,2,4,5
"ENSMUSG00000021003.10","Galc",117,89,85,273,80,86,207,144,254,96,77,40
"ENSMUSG00000107497.1","ENSMUSG00000107497.1",0,0,1,0,0,0,0,0,0,0,5,0
"ENSMUSG00000066551.12","Hmgb1",138,185,127,173,154,48,168,148,149,159,95,80
"ENSMUSG00000039783.15","Kmo",9,0,1,34,15,5,23,6,16,22,24,11
"ENSMUSG00000021484.8","Lman2",227,215,157,350,168,65,243,159,273,186,160,105
"ENSMUSG00000024579.7","Pcyox1l",9,10,2,14,8,7,10,5,10,8,12,5
"ENSMUSG00000077019.1","Gm22191",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000042520.16","Ubap2l",283,242,146,411,258,121,307,207,280,260,148,141
"ENSMUSG00000104941.1","ENSMUSG00000104941.1",2,1,0,2,1,0,1,0,1,0,0,0
"ENSMUSG00000091780.3","Sco2",190,151,130,208,82,56,106,101,248,93,102,72
"ENSMUSG00000016921.14","Srsf6",213,319,181,236,142,68,218,141,233,167,167,153
"ENSMUSG00000114059.1","ENSMUSG00000114059.1",0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000046711.16","Hmga1",464,415,204,482,289,157,427,199,553,240,219,160
"ENSMUSG00000047026.9","Acsm4",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000085818.7","Gm13267",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000022724.15","Mina",48,37,25,71,25,21,45,25,53,24,24,14
"ENSMUSG00000011884.13","Gltp",401,487,275,852,461,262,1015,748,856,408,386,250
"ENSMUSG00000096735.3","Vmn1r79",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000038201.10","Kcna7",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000022876.18","Samsn1",178,145,73,94,79,59,244,97,249,198,159,92
"ENSMUSG00000108246.1","ENSMUSG00000108246.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000001424.14","Snd1",143,112,75,122,86,38,126,102,109,86,86,77
"ENSMUSG00000030134.11","Rasgef1a",4,5,1,0,0,0,3,0,2,0,1,0
"ENSMUSG00000069515.6","Lyz1",330,194,185,550,419,161,643,386,522,328,197,207
"ENSMUSG00000038633.5","Degs1",263,275,171,481,268,163,416,236,471,284,171,131
"ENSMUSG00000022999.15","Lmbr1l",2,3,8,13,4,2,11,2,2,5,5,0
"ENSMUSG00000108266.1","ENSMUSG00000108266.1",7,6,8,12,2,1,6,2,6,4,4,0
"ENSMUSG00000021585.10","Cast",302,175,108,461,192,156,399,260,395,255,152,115
"ENSMUSG00000050612.6","Txndc2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000064193.8","Gm4735",16,5,1,13,9,7,15,5,18,7,1,6
"ENSMUSG00000027175.10","Tcp11l1",21,26,12,15,19,3,9,9,36,10,3,1
"ENSMUSG00000028295.14","Smim8",28,23,13,56,18,10,31,24,33,21,14,9
"ENSMUSG00000071350.12","Setdb2",31,11,24,54,54,8,52,37,41,39,15,16
"ENSMUSG00000103081.3","Pcdhgb8",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000038042.11","Ptpdc1",2,0,1,4,0,1,2,0,2,1,2,1
"ENSMUSG00000096929.7","A330023F24Rik",0,0,0,0,9,1,3,8,0,7,0,4
"ENSMUSG00000005069.12","Pex5",59,66,35,49,21,15,81,29,87,31,47,33
"ENSMUSG00000027465.13","Tbc1d20",140,127,66,158,132,46,214,102,221,127,59,50
"ENSMUSG00000019897.8","Ccdc59",62,61,44,70,58,29,81,42,81,60,20,30
"ENSMUSG00000077597.1","Gm26017",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000086237.1","Gm15591",0,0,0,0,0,9,0,6,0,0,0,0
"ENSMUSG00000100111.2","A330087D11Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000109610.1","ENSMUSG00000109610.1",79,63,59,99,70,38,89,41,95,57,55,43
"ENSMUSG00000039640.7","Mrpl12",44,47,30,49,50,18,39,26,41,24,14,20
"ENSMUSG00000025058.4","5430427O19Rik",78,37,47,157,47,15,170,60,215,178,71,43
"ENSMUSG00000079157.4","Fam155a",0,1,0,0,0,0,4,4,0,0,6,0
"ENSMUSG00000063281.9","Zfp35",19,11,11,37,33,9,29,17,13,36,9,7
"ENSMUSG00000118235.1","ENSMUSG00000118235.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000052417.6","Olfr720",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000109854.1","ENSMUSG00000109854.1",0,0,0,0,0,0,0,0,0,0,0,3
"ENSMUSG00000038058.14","Nod1",11,7,3,29,15,5,27,19,37,27,16,15
"ENSMUSG00000113743.1","ENSMUSG00000113743.1",37,28,4,25,14,14,20,7,33,15,10,7
"ENSMUSG00000098557.1","Kctd12",1201,1008,635,2008,905,527,1817,1193,2377,2139,1266,981
"ENSMUSG00000002500.15","Rpl3l",0,0,1,0,0,0,0,0,1,2,0,0
"ENSMUSG00000032698.15","Lmo2",253,171,89,361,200,89,398,226,436,232,151,121
"ENSMUSG00000048031.15","Fcrl5",0,0,0,2,0,0,1,1,1,0,2,0
"ENSMUSG00000054874.12","Pcnxl3",46,24,24,22,12,11,28,14,33,27,15,18
"ENSMUSG00000021591.8","Glrx",1235,1045,630,837,427,352,737,434,707,389,344,311
"ENSMUSG00000112756.1","ENSMUSG00000112756.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000020660.6","Pomc",1,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000111661.1","ENSMUSG00000111661.1",0,0,0,0,0,0,1,0,1,0,1,1
"ENSMUSG00000101930.1","Gm5441",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000061082.11","Plac1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000079227.10","Ccr5",1924,1254,784,2775,1542,763,2830,1299,3035,1840,1224,1083
"ENSMUSG00000059552.13","Trp53",106,150,117,162,114,52,119,198,137,119,117,82
"ENSMUSG00000022296.9","Baalc",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000005621.11","Zfp592",38,36,37,45,54,9,36,48,67,43,39,18
"ENSMUSG00000066116.3","Gm10154",575,490,281,727,463,238,742,460,599,646,366,337
"ENSMUSG00000045034.12","Ankrd34b",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000098286.1","Mir8091",0,0,0,18,7,0,11,1,12,0,0,0
"ENSMUSG00000090179.1","Gm16307",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000035517.17","Tdrd7",70,57,58,104,41,30,103,33,119,81,59,36
"ENSMUSG00000020327.4","Fgf22",0,0,0,0,0,0,0,1,6,0,0,0
"ENSMUSG00000035764.5","Fbxo45",24,20,10,13,6,2,22,10,8,31,9,11
"ENSMUSG00000094006.2","Igkv4-59",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000022008.4","Gpalpp1",60,73,41,104,64,36,71,46,104,60,45,35
"ENSMUSG00000083554.1","Gm6645",1,0,0,1,0,0,0,3,0,1,0,0
"ENSMUSG00000027091.14","Zc3h15",133,55,47,136,57,55,100,72,99,68,40,38
"ENSMUSG00000102221.1","RP23-203H5.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000062373.8","Tmem65",131,160,83,218,102,34,158,136,166,84,58,39
"ENSMUSG00000107574.1","ENSMUSG00000107574.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000062908.12","Acadm",233,192,172,396,216,65,362,277,384,323,199,177
"ENSMUSG00000021850.14","1700011H14Rik",0,0,0,0,0,1,2,1,0,0,1,0
"ENSMUSG00000118423.1","ENSMUSG00000118423.1",0,2,6,6,0,0,4,1,2,4,5,6
"ENSMUSG00000037455.16","Slc18b1",1,0,2,0,0,0,11,2,1,9,8,2
"ENSMUSG00000089764.2","Gm16580",302,190,121,419,213,122,416,199,415,256,166,122
"ENSMUSG00000095107.1","Vmn2r-ps10",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000090840.2","1700092M07Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000000562.5","Adora3_ENSMUSG00000000562.5",2,0,0,17,0,2,5,0,2,1,0,2
"ENSMUSG00000013822.7","Elof1",34,26,15,64,20,7,43,22,39,31,16,9
"ENSMUSG00000028948.16","Nol9",14,8,7,53,12,12,17,17,24,26,9,13
"ENSMUSG00000023913.17","Pla2g7",581,476,318,662,388,207,677,635,760,396,398,284
"ENSMUSG00000112872.1","ENSMUSG00000112872.1",0,0,0,0,0,0,0,0,1,0,0,0
"ENSMUSG00000117724.1","ENSMUSG00000117724.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000084378.1","Gm15238",0,0,0,0,0,1,0,0,0,0,0,0
"ENSMUSG00000021279.5","Cdc42bpb",34,27,19,33,26,7,25,45,44,42,16,17
"ENSMUSG00000109223.1","ENSMUSG00000109223.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000099819.1","Gm28728",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000042015.17","Wdr41",80,47,35,73,74,18,65,61,107,34,43,36
"ENSMUSG00000097994.1","Gm26982",4,13,1,10,2,0,14,5,28,6,15,6
"ENSMUSG00000097154.2","Gm26510",2,5,2,8,2,10,17,9,14,3,2,1
"ENSMUSG00000071715.12","Ncf4",98,35,49,88,49,31,105,68,128,76,84,42
"ENSMUSG00000026368.6","F13b",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000019429.7","Ffar3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000030649.18","Anapc15",15,20,9,29,17,2,7,13,38,10,10,13
"ENSMUSG00000109511.1","ENSMUSG00000109511.1",57,72,51,67,58,24,51,43,100,44,35,15
"ENSMUSG00000035245.12","Eogt",90,26,30,59,35,9,103,52,102,55,49,37
"ENSMUSG00000105031.1","ENSMUSG00000105031.1",55,40,17,96,38,32,43,35,47,46,42,26
"ENSMUSG00000027395.15","Polr1b",0,2,0,2,0,0,3,0,1,0,0,0
"ENSMUSG00000109157.1","ENSMUSG00000109157.1",7,0,5,0,1,0,11,2,14,1,0,2
"ENSMUSG00000024290.9","Rock1",247,160,114,199,112,134,277,111,233,254,162,113
"ENSMUSG00000098188.1","Sowahc",98,119,75,110,73,26,146,117,165,144,103,91
"ENSMUSG00000028851.6","Nudc",137,130,93,239,122,50,220,81,155,97,44,78
"ENSMUSG00000098426.1","Gm27149",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000070354.13","Gm21975",15,9,7,20,12,5,22,27,28,13,14,9
"ENSMUSG00000110610.1","ENSMUSG00000110610.1",0,0,0,0,0,0,0,0,0,1,0,0
"ENSMUSG00000037949.8","Ano10",35,16,26,57,42,20,45,42,37,23,26,32
"ENSMUSG00000082585.3","Gm15387",51,22,17,19,18,7,33,22,22,19,7,8
"ENSMUSG00000022991.5","Lalba",0,0,0,0,0,0,0,0,0,0,0,1
"ENSMUSG00000038151.13","Prdm1",33,47,34,35,29,12,36,29,39,39,34,27
"ENSMUSG00000101768.1","Gm28694",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000005674.9","Tomm40l",28,24,40,48,17,21,24,51,46,15,22,22
"ENSMUSG00000030471.17","Zdhhc13",44,45,30,56,13,4,66,34,78,26,18,27
"ENSMUSG00000048234.13","Rnf149",176,92,88,156,105,57,131,100,212,110,68,46
"ENSMUSG00000065018.1","Gm23511",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000026842.16","Abl1",142,157,83,335,275,71,309,305,362,254,213,142
"ENSMUSG00000047547.14","Cltb",34,78,29,89,35,24,68,30,45,20,24,18
"ENSMUSG00000062518.7","Zfp534",0,0,0,0,1,0,1,0,0,0,1,0
"ENSMUSG00000063754.7","Gm10136",515,377,280,672,282,202,661,398,666,461,377,239
"ENSMUSG00000022811.17","Zfp148",134,111,57,152,90,54,170,133,178,111,90,70
"ENSMUSG00000034892.8","Rps29",120,114,66,137,103,46,137,120,136,117,106,78
"ENSMUSG00000024600.8","Slc27a6",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000006169.20","Clint1",121,116,93,125,95,45,155,107,223,147,105,88
"ENSMUSG00000029397.15","Rchy1",72,43,32,60,50,14,82,26,86,67,43,39
"ENSMUSG00000034168.7","Irf2bpl",179,246,180,220,127,44,213,211,242,133,156,130
"ENSMUSG00000026315.13","Serpinb8",47,44,29,56,37,25,42,13,86,57,21,43
"ENSMUSG00000030283.7","St8sia1",0,0,2,0,0,1,0,0,0,3,2,8
"ENSMUSG00000101729.1","Gm17796",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000067719.5","Gm10221",493,345,228,538,385,135,489,296,709,294,232,215
"ENSMUSG00000026584.14","Scyl3",17,15,14,33,24,14,27,23,37,15,24,12
"ENSMUSG00000006471.18","Ndor1",25,13,13,15,2,3,8,8,8,2,6,9
"ENSMUSG00000114330.1","ENSMUSG00000114330.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000026011.13","Ctla4",0,0,0,0,0,0,1,0,0,3,1,2
"ENSMUSG00000031145.15","Prickle3",14,6,2,13,9,2,9,22,3,14,6,2
"ENSMUSG00000020075.8","Ddx21",651,453,290,363,285,169,430,265,313,362,298,149
"ENSMUSG00000021367.8","Edn1",2,0,1,2,8,0,17,2,19,6,3,2
"ENSMUSG00000028692.14","Akr1a1",1283,1053,680,1960,1532,577,1683,944,1708,707,699,550
